graph_name,dataset,role,source,target,path_length
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,145,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,142,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,115,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,111,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,37,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,36,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,13,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,54,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,114,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,58,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,118,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,67,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,143,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,125,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,42,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,62,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,24,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,169,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,116,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,168,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,53,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,95,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,140,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,167,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,199,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,109,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,173,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,171,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,110,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,117,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,51,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,201,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,179,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,202,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,55,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,190,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,72,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,112,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,61,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,107,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,45,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,178,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,205,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,106,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,113,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,40,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,28,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,108,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,105,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,203,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,7,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,11,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,44,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,153,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,71,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,177,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,27,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,175,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,1,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,69,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,152,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,141,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,102,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,85,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,70,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,92,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,176,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,132,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,164,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,2,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,74,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,75,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,123,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,79,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,47,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,0,135,10
