graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
metr-la,metr-la,original,0,18,6.319080047309399,0.5032679738562091,0.17761064455086376,0.7396514161220047,0.08737864077669902,0.05735259294340516,0.08012959206247301,0.00031801634123276206,0.005714130616737479,3,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,3,2.5411232709884644,0.6666666666666666,0.558962593327645,0.8333333333333334,0.014563106796116504,0.017996684821217145,0.05653247793643423,3.2996117741861995e-08,0.0042337831493417435,3,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.07281553398058252,0.07281553398058252,-0.03935590812218802,0.03935590812218802,-0.02359711412603878,0.02359711412603878,-0.0003179833451150202,0.0003179833451150202,-0.0014803474673957357,0.0014803474673957357
metr-la,metr-la,original,1,15,6.7979824766516685,0.5142857142857142,0.22251460844392426,0.7539682539682541,0.07281553398058252,0.0042150130239166465,0.06788324307451384,0.0003131236647165109,0.00650875403956219,2,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,5,4.015445172786713,0.4,0.3335802799008166,0.5,0.02427184466019417,0.0033151787828557895,0.05702799606173024,6.760043560536539e-06,0.0063327702881830795,10,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04854368932038835,0.04854368932038835,-0.000899834241060857,0.000899834241060857,-0.010855247012783592,0.010855247012783592,-0.00030636362115597435,0.00030636362115597435,-0.0001759837513791102,0.0001759837513791102
metr-la,metr-la,original,10,10,3.8864182829856873,0.4,0.15342099117465643,0.5222222222222223,0.04854368932038834,0.03769831873076012,0.07501232757633851,0.0017484576812891526,0.004644349194372077,4,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,2,1.5165040493011475,0.0,0.0,0.0,0.009708737864077669,0.01629173573289131,0.055107486789180406,1.5898916192130063e-05,0.0044065043872597645,11,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.038834951456310676,0.038834951456310676,-0.021406582997868812,0.021406582997868812,-0.019904840787158103,0.019904840787158103,-0.0017325587650970226,0.0017325587650970226,-0.00023784480711231282,0.00023784480711231282
metr-la,metr-la,original,100,9,4.21343357115984,0.5833333333333334,0.281344403687327,0.787037037037037,0.04368932038834951,0.009140421501302391,0.049039316197194836,7.850350228423476e-06,0.004616975668643532,0,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,4,3.04466849565506,0.5,0.3994090162838669,0.7222222222222222,0.019417475728155338,0.008051148472649775,0.03948202863949955,7.65682410593325e-09,0.005276415854880379,2,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.02427184466019417,0.02427184466019417,-0.0010892730286526167,0.0010892730286526167,-0.009557287557695283,0.009557287557695283,-7.842693404317543e-06,7.842693404317543e-06,0.000659440186236847,0.000659440186236847
metr-la,metr-la,original,101,15,5.78053842484951,0.45714285714285713,0.16749711214016225,0.7095238095238097,0.07281553398058252,0.08728392138290315,0.07095938915994902,0.0041494336998790645,0.005965963702440792,1,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,4,3.048622965812683,0.3333333333333333,0.2616384488036127,0.3333333333333333,0.019417475728155338,0.1192990764859105,0.05458815325537734,0.0005133276883554806,0.005607441971967417,4,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.05339805825242718,0.05339805825242718,0.03201515510300734,0.03201515510300734,-0.016371235904571686,0.016371235904571686,-0.003636106011523584,0.003636106011523584,-0.00035852173047337503,0.00035852173047337503
metr-la,metr-la,original,102,18,6.640894800424576,0.48366013071895425,0.1778949648415567,0.7407407407407408,0.08737864077669902,0.020601468150603836,0.07965108792284213,0.018846904270270415,0.005414051065090492,4,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,5,3.8278197050094604,0.5,0.40246695374527486,0.7166666666666667,0.02427184466019417,0.05768411082169074,0.06572370522876769,0.002610604020418439,0.005443683748102837,6,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.06310679611650485,0.06310679611650485,0.03708264267108691,0.03708264267108691,-0.013927382694074439,0.013927382694074439,-0.016236300249851975,0.016236300249851975,2.963268301234539e-05,2.963268301234539e-05
metr-la,metr-la,original,103,16,7.648714065551758,0.5833333333333334,0.2693988378702218,0.7847222222222224,0.07766990291262135,0.06099928960454653,0.07838383484329443,0.02951257023451877,0.005838417314676162,4,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,7,5.3203431367874146,0.38095238095238093,0.3076067746700352,0.6388888888888888,0.03398058252427184,0.008051148472649775,0.06472714949455967,0.004535140310255451,0.006954165095688983,6,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04368932038834951,0.04368932038834951,-0.052948141131896755,0.052948141131896755,-0.013656685348734765,0.013656685348734765,-0.02497742992426332,0.02497742992426332,0.0011157477810128207,0.0011157477810128207
metr-la,metr-la,original,104,9,3.200700007379055,0.4166666666666667,0.15197328918676578,0.6805555555555557,0.04368932038834951,0.03504617570447549,0.054733466773222224,1.0798922407023188e-05,0.0037379407886926133,0,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,2,1.4641228318214417,1.0,0.7675877210757193,1.0,0.009708737864077669,0.0,0.006944603946987393,2.7272514720247774e-18,0.00484304387799007,12,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.03398058252427184,0.03398058252427184,-0.03504617570447549,0.03504617570447549,-0.04778886282623483,0.04778886282623483,-1.079892240702046e-05,1.079892240702046e-05,0.001105103089297457,0.001105103089297457
metr-la,metr-la,original,105,11,4.15713082998991,0.45454545454545453,0.20170620988548144,0.7272727272727273,0.05339805825242718,0.025147999052806062,0.06254424897459093,1.322372613495407e-05,0.004646488672628532,2,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,1,0.9227913022041321,0.0,0.0,0.0,0.0048543689320388345,0.0,0.04983878349353315,2.377364429338161e-08,0.0022909985387845762,1,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04854368932038835,0.04854368932038835,-0.025147999052806062,0.025147999052806062,-0.012705465481057783,0.012705465481057783,-1.3199952490660688e-05,1.3199952490660688e-05,-0.0023554901338439555,0.0023554901338439555
metr-la,metr-la,original,106,9,5.207235284149647,0.8333333333333334,0.4372506996192445,0.9166666666666666,0.04368932038834951,0.012645039071749941,0.06553940642863514,2.565051938189247e-05,0.0050474188082762165,2,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,3,2.6512427926063538,0.6666666666666666,0.5817951841630137,0.8333333333333334,0.014563106796116504,9.47193937958797e-05,0.05443083038999273,2.1310677254541851e-07,0.0046215041743522655,1,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.029126213592233004,0.029126213592233004,-0.012550319677954062,0.012550319677954062,-0.011108576038642404,0.011108576038642404,-2.5437412609347053e-05,2.5437412609347053e-05,-0.000425914633923951,0.000425914633923951
