graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
pems-bay,pems-bay,original,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5685867587177018e-33,0.0004688965301656768,13,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.397262258482769e-34,0.0004739336492890996,22,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.2288605328694247e-33,2.2288605328694247e-33,5.037119123422768e-06,5.037119123422768e-06
pems-bay,pems-bay,original,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5685867587177018e-33,0.0004688965301656768,14,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.397262258482769e-34,0.0004739336492890996,23,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.2288605328694247e-33,2.2288605328694247e-33,5.037119123422768e-06,5.037119123422768e-06
pems-bay,pems-bay,original,10,4,2.250320643186569,1.0,0.4442482956808722,1.0,0.012345679012345678,0.0,0.06381689838518033,3.3418857649940123e-07,0.0021931452315144973,0,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,2,1.8758609890937805,1.0,0.9026918941110679,1.0,0.006172839506172839,0.0,0.005767207280007971,8.109390686768455e-20,0.0032621376156801614,20,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.006172839506172839,0.006172839506172839,0.0,0.0,-0.05804969110517236,0.05804969110517236,-3.341885764993201e-07,3.341885764993201e-07,0.001068992384165664,0.001068992384165664
pems-bay,pems-bay,original,100,5,2.8822704553604126,1.0,0.4911619938684118,1.0,0.015432098765432098,0.0,0.07217745058067535,3.11361981315321e-06,0.002210848658430244,11,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,3,2.5341115593910217,0.6666666666666666,0.5502146631649277,0.8333333333333334,0.009259259259259259,1.9110958223445322e-05,0.03070121796746946,1.3245617436389893e-09,0.003160516088206148,13,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.006172839506172839,0.006172839506172839,1.9110958223445322e-05,1.9110958223445322e-05,-0.041476232613205884,0.041476232613205884,-3.112295251409571e-06,3.112295251409571e-06,0.0009496674297759041,0.0009496674297759041
pems-bay,pems-bay,original,101,9,3.938135802745819,0.6666666666666666,0.31157802937367046,0.8333333333333334,0.027777777777777776,0.0,0.05969288283638668,1.4212236784781898e-08,0.0026527733501808823,3,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,3,2.5994077920913696,1.0,0.8385093684495334,1.0,0.009259259259259259,0.0,0.009052730332949677,2.45112638599049e-13,0.0026347460182341827,8,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.018518518518518517,0.018518518518518517,0.0,0.0,-0.050640152503437,0.050640152503437,-1.4211991672143299e-08,1.4211991672143299e-08,-1.8027331946699615e-05,1.8027331946699615e-05
pems-bay,pems-bay,original,102,23,10.56473870575428,0.42292490118577075,0.2110466280748935,0.6949934123847169,0.07098765432098765,0.10428849902534112,0.08841291184652003,6.834115318823148e-05,0.004461976437439742,0,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,9,7.02807879447937,0.4722222222222222,0.38525838140512975,0.6990740740740743,0.027777777777777776,0.011867905056759545,0.048705791806960094,9.67615124691747e-06,0.0042805932185514435,0,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.043209876543209874,0.043209876543209874,-0.09242059396858159,0.09242059396858159,-0.03970712003955994,0.03970712003955994,-5.8665001941314014e-05,5.8665001941314014e-05,-0.00018138321888829835,0.00018138321888829835
pems-bay,pems-bay,original,103,15,8.88908076286316,0.7619047619047619,0.44189606740853754,0.8809523809523809,0.046296296296296294,0.003153308106868478,0.06782200881619385,1.2140199188600014e-06,0.003601798003105673,6,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,7,6.11275452375412,0.7142857142857143,0.6265431357216916,0.8571428571428571,0.021604938271604937,0.0002675534151282345,0.029853466054026,2.4786117754042643e-07,0.003531554662004954,5,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.024691358024691357,0.024691358024691357,-0.0028857546917402436,0.0028857546917402436,-0.03796854276216785,0.03796854276216785,-9.66158741319575e-07,9.66158741319575e-07,-7.024334110071907e-05,7.024334110071907e-05
pems-bay,pems-bay,original,104,13,4.921937584877014,0.5128205128205128,0.21761409655925945,0.7307692307692305,0.040123456790123455,0.034896609716011155,0.05588082097497467,3.537866110907512e-08,0.0030503327138322947,5,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,5,3.5204548835754395,0.4,0.3119970784508773,0.4,0.015432098765432098,0.0029813094828574703,0.018159611935383745,1.2220924470687786e-12,0.0033018957529249797,9,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.024691358024691357,0.024691358024691357,-0.031915300233153684,0.031915300233153684,-0.03772120903959092,0.03772120903959092,-3.5377439016628055e-08,3.5377439016628055e-08,0.00025156303909268504,0.00025156303909268504
pems-bay,pems-bay,original,105,11,5.827184855937958,0.6909090909090909,0.3652800101392993,0.8454545454545455,0.033950617283950615,0.011141688644268623,0.05805334355827518,9.729076709285402e-08,0.0027777962525545184,2,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,4,3.416918635368347,0.8333333333333334,0.706813347643095,0.9166666666666666,0.012345679012345678,0.0,0.018697592465799506,2.882401393737174e-09,0.0026431907470601734,7,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.021604938271604937,0.021604938271604937,-0.011141688644268623,0.011141688644268623,-0.039355751092475674,0.039355751092475674,-9.440836569911685e-08,9.440836569911685e-08,-0.00013460550549434505,0.00013460550549434505
pems-bay,pems-bay,original,106,8,4.9717568308115005,0.9285714285714286,0.527339709516645,0.9642857142857143,0.024691358024691357,9.55547911172266e-05,0.06275381563702803,2.5311725797981005e-08,0.0032136880981780097,3,pems-bay-by-disp_fil-with-alpah_filter0_3,pems-bay,backbone,4,3.3703046441078186,0.6666666666666666,0.5637178395249466,0.8333333333333334,0.012345679012345678,0.00011466574934067194,0.009591544922940348,3.583573598877291e-13,0.0032460860558579745,8,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,True,True,-0.012345679012345678,0.012345679012345678,1.9110958223445332e-05,1.9110958223445332e-05,-0.05316227071408768,0.05316227071408768,-2.5311367440621118e-08,2.5311367440621118e-08,3.2397957679964826e-05,3.2397957679964826e-05
