graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
pems-bay,pems-bay,original,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5685867587177018e-33,0.0004688965301656768,13,,,,,,,,,,,,,,,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,False,,,,,,,,,,
pems-bay,pems-bay,original,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5685867587177018e-33,0.0004688965301656768,14,,,,,,,,,,,,,,,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,False,,,,,,,,,,
pems-bay,pems-bay,original,10,4,2.250320643186569,1.0,0.4442482956808722,1.0,0.012345679012345678,0.0,0.06381689838518033,3.3418857649940123e-07,0.0021931452315144973,0,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,1.0,0.8794770836830139,0.0,0.0,0.0,0.0031446540880503146,0.0,0.06491313066620584,0.0007767159188906561,0.0016464558759101003,0.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.009201024924295365,0.009201024924295365,0.0,0.0,0.001096232281025511,0.001096232281025511,0.0007763817303141567,0.0007763817303141567,-0.000546689355604397,0.000546689355604397
pems-bay,pems-bay,original,100,5,2.8822704553604126,1.0,0.4911619938684118,1.0,0.015432098765432098,0.0,0.07217745058067535,3.11361981315321e-06,0.002210848658430244,11,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,2.0,1.5573225617408752,0.0,0.0,0.0,0.006289308176100629,0.0002380810666031784,0.07348231052558704,0.0007992947903866129,0.002185282708641459,8.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.009142790589331469,0.009142790589331469,0.0002380810666031784,0.0002380810666031784,0.001304859944911696,0.001304859944911696,0.0007961811705734597,0.0007961811705734597,-2.556594978878491e-05,2.556594978878491e-05
pems-bay,pems-bay,original,101,9,3.938135802745819,0.6666666666666666,0.31157802937367046,0.8333333333333334,0.027777777777777776,0.0,0.05969288283638668,1.4212236784781898e-08,0.0026527733501808823,3,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,1.0,0.75192791223526,0.0,0.0,0.0,0.0031446540880503146,0.0,0.060391723406675944,1.2566825629812403e-05,0.0014717000735573926,8.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.024633123689727462,0.024633123689727462,0.0,0.0,0.0006988405702892664,0.0006988405702892664,1.255261339302762e-05,1.255261339302762e-05,-0.0011810732766234897,0.0011810732766234897
pems-bay,pems-bay,original,102,23,10.56473870575428,0.42292490118577075,0.2110466280748935,0.6949934123847169,0.07098765432098765,0.10428849902534112,0.08841291184652003,6.834115318823148e-05,0.004461976437439742,0,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,8.0,5.367811501026154,0.07142857142857142,0.05286051372219768,0.08928571428571429,0.025157232704402517,0.10840624565998055,0.08945773850133534,0.1209301322873746,0.004805383607366296,0.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.04583042161658513,0.04583042161658513,0.00411774663463943,0.00411774663463943,0.0010448266548153118,0.0010448266548153118,0.12086179113418638,0.12086179113418638,0.00034340716992655416,0.00034340716992655416
pems-bay,pems-bay,original,103,15,8.88908076286316,0.7619047619047619,0.44189606740853754,0.8809523809523809,0.046296296296296294,0.003153308106868478,0.06782200881619385,1.2140199188600014e-06,0.003601798003105673,6,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,2.0,1.310831367969513,0.0,0.0,0.0,0.006289308176100629,0.0039878578656032376,0.06887370453430375,0.0017123281143370105,0.0018775534687127113,6.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.040006988120195666,0.040006988120195666,0.0008345497587347595,0.0008345497587347595,0.0010516957181098963,0.0010516957181098963,0.0017111140944181505,0.0017111140944181505,-0.0017242445343929617,0.0017242445343929617
pems-bay,pems-bay,original,104,13,4.921937584877014,0.5128205128205128,0.21761409655925945,0.7307692307692305,0.040123456790123455,0.034896609716011155,0.05588082097497467,3.537866110907512e-08,0.0030503327138322947,5,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,3.0,1.7565335631370544,0.0,0.0,0.0,0.009433962264150945,0.03714064639009583,0.05643997591335503,7.377964949183783e-06,0.002553523892807865,4.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.03068949452597251,0.03068949452597251,0.002244036674084675,0.002244036674084675,0.0005591549383803587,0.0005591549383803587,7.342586288074708e-06,7.342586288074708e-06,-0.0004968088210244295,0.0004968088210244295
pems-bay,pems-bay,original,105,11,5.827184855937958,0.6909090909090909,0.3652800101392993,0.8454545454545455,0.033950617283950615,0.011141688644268623,0.05805334355827518,9.729076709285402e-08,0.0027777962525545184,2,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,3.0,1.70086869597435,0.0,0.0,0.0,0.009433962264150945,0.01255877626331766,0.058324252577095656,6.78302014033682e-05,0.0038900995811702466,2.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.02451665501979967,0.02451665501979967,0.001417087619049037,0.001417087619049037,0.0002709090188204727,0.0002709090188204727,6.773291063627535e-05,6.773291063627535e-05,0.0011123033286157282,0.0011123033286157282
pems-bay,pems-bay,original,106,8,4.9717568308115005,0.9285714285714286,0.527339709516645,0.9642857142857143,0.024691358024691357,9.55547911172266e-05,0.06275381563702803,2.5311725797981005e-08,0.0032136880981780097,3,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,2.0,1.3760113716125488,0.0,0.0,0.0,0.006289308176100629,0.0,0.06348310073979978,3.557401962714932e-05,0.0020948335044092365,8.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.01840204984859073,0.01840204984859073,-9.55547911172266e-05,9.55547911172266e-05,0.0007292851027717456,0.0007292851027717456,3.554870790135134e-05,3.554870790135134e-05,-0.0011188545937687732,0.0011188545937687732
pems-bay,pems-bay,original,107,14,8.38010735809803,0.7472527472527473,0.43845264099216724,0.8717948717948717,0.043209876543209874,0.0014524328249818444,0.06797865326319533,3.497734007035695e-07,0.0035149639822598974,2,pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,3.0,2.234559953212738,0.3333333333333333,0.2820270663242061,0.3333333333333333,0.009433962264150945,0.0015475269329206594,0.06901199384196471,0.0009934305421801593,0.0027480301009723688,2.0,pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,True,True,-0.03377591427905893,0.03377591427905893,9.5094107938815e-05,9.5094107938815e-05,0.0010333405787693872,0.0010333405787693872,0.0009930807687794558,0.0009930807687794558,-0.0007669338812875287,0.0007669338812875287
