graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
metr-la,metr-la,original,0,18,6.319080047309399,0.5032679738562091,0.17761064455086378,0.7396514161220048,0.08737864077669902,0.05735259294340516,0.08012959206247301,0.0003229736292979206,0.005714130616737479,3,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,6,4.099093496799469,0.3333333333333333,0.25325940038498246,0.4777777777777778,0.029126213592233007,0.056547478096140184,0.06972818320661855,1.5015569808703726e-05,0.005777778042245725,0,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.05825242718446601,0.05825242718446601,-0.0008051148472649761,0.0008051148472649761,-0.010401408855854458,0.010401408855854458,-0.0003079580594892168,0.0003079580594892168,6.364742550824583e-05,6.364742550824583e-05
metr-la,metr-la,original,1,15,6.7979824766516685,0.5142857142857142,0.22251460844392423,0.7539682539682542,0.07281553398058252,0.0042150130239166465,0.06788324307451384,0.00031418466411484364,0.00650875403956219,2,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,6,4.589872181415558,0.4,0.3218921454280929,0.5222222222222223,0.029126213592233007,0.008003788775751836,0.0591094691666647,4.3695854292663995e-06,0.006847490322168206,7,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04368932038834951,0.04368932038834951,0.003788775751835189,0.003788775751835189,-0.008773773907849135,0.008773773907849135,-0.0003098150786855772,0.0003098150786855772,0.0003387362826060159,0.0003387362826060159
metr-la,metr-la,original,10,10,3.8864182829856873,0.4,0.15342099117465643,0.5222222222222223,0.04854368932038834,0.03769831873076012,0.07501232757633851,0.0017512785615950257,0.004644349194372077,4,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,4,2.5600481629371643,0.16666666666666666,0.12216087934271025,0.16666666666666666,0.019417475728155338,0.017428368458441867,0.06783625485052343,0.00016848336294521797,0.004944597486811244,10,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.029126213592233004,0.029126213592233004,-0.020269950272318253,0.020269950272318253,-0.00717607272581508,0.00717607272581508,-0.0015827951986498077,0.0015827951986498077,0.000300248292439167,0.000300248292439167
metr-la,metr-la,original,100,9,4.21343357115984,0.5833333333333334,0.281344403687327,0.787037037037037,0.04368932038834951,0.009140421501302391,0.049039316197194836,8.440451450056161e-06,0.004616975668643532,0,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,4,3.04466849565506,0.5,0.3994090162838669,0.7222222222222222,0.019417475728155338,0.0012313521193464362,0.04407907756423102,4.731951287730032e-06,0.0051159905752731945,2,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.02427184466019417,0.02427184466019417,-0.007909069381955954,0.007909069381955954,-0.004960238632963819,0.004960238632963819,-3.7085001623261294e-06,3.7085001623261294e-06,0.0004990149066296627,0.0004990149066296627
metr-la,metr-la,original,101,15,5.78053842484951,0.45714285714285713,0.1674971121401622,0.7095238095238096,0.07281553398058252,0.08728392138290315,0.07095938915994902,0.004148837874392142,0.005965963702440792,1,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,5,3.4133350253105164,0.2,0.15698306928216763,0.2,0.02427184466019417,0.1178782855789723,0.056801589609073416,0.00047675403086419756,0.005823868343286814,1,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04854368932038835,0.04854368932038835,0.030594364196069146,0.030594364196069146,-0.014157799550875608,0.014157799550875608,-0.003672083843527944,0.003672083843527944,-0.00014209535915397746,0.00014209535915397746
metr-la,metr-la,original,102,18,6.640894800424576,0.48366013071895425,0.1778949648415567,0.7407407407407407,0.08737864077669902,0.020601468150603836,0.07965108792284213,0.01886277045090932,0.005414051065090492,4,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,5,3.8278197050094604,0.5,0.40246695374527486,0.7166666666666667,0.02427184466019417,0.04394979872128819,0.07423863802604858,0.005681358166775905,0.0049933159075874105,5,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.06310679611650485,0.06310679611650485,0.02334833057068435,0.02334833057068435,-0.005412449896793556,0.005412449896793556,-0.013181412284133416,0.013181412284133416,-0.0004207351575030811,0.0004207351575030811
metr-la,metr-la,original,103,16,7.648714065551758,0.5833333333333334,0.26939883787022184,0.7847222222222222,0.07766990291262135,0.06099928960454653,0.07838383484329443,0.029533514441227295,0.005838417314676162,4,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,7,5.3203431367874146,0.42857142857142855,0.3397087292934763,0.6904761904761905,0.03398058252427184,0.020885626331991477,0.07263194535809744,0.009645216956771625,0.006355098761427819,5,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04368932038834951,0.04368932038834951,-0.040113663272555056,0.040113663272555056,-0.00575188948519699,0.00575188948519699,-0.01988829748445567,0.01988829748445567,0.0005166814467516571,0.0005166814467516571
metr-la,metr-la,original,104,9,3.200700007379055,0.4166666666666667,0.1519732891867658,0.6805555555555558,0.04368932038834951,0.03504617570447549,0.054733466773222224,1.1247548856428086e-05,0.0037379407886926133,0,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,2,1.4641228318214417,1.0,0.7675877210757194,1.0,0.009708737864077669,0.0,0.03995530886932787,1.0820928824439918e-07,0.004314720792823903,11,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.03398058252427184,0.03398058252427184,-0.03504617570447549,0.03504617570447549,-0.014778157903894355,0.014778157903894355,-1.1139339568183687e-05,1.1139339568183687e-05,0.0005767800041312898,0.0005767800041312898
metr-la,metr-la,original,105,11,4.15713082998991,0.45454545454545453,0.20170620988548144,0.7272727272727273,0.05339805825242718,0.025147999052806062,0.06254424897459093,1.4397569938356871e-05,0.004646488672628532,2,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,2,1.5985352993011475,1.0,0.8217030844472006,1.0,0.009708737864077669,0.0,0.0529804675485674,1.1165545349901583e-06,0.0028311312888611427,3,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.04368932038834951,0.04368932038834951,-0.025147999052806062,0.025147999052806062,-0.00956378142602353,0.00956378142602353,-1.3281015403366713e-05,1.3281015403366713e-05,-0.001815357383767389,0.001815357383767389
metr-la,metr-la,original,106,9,5.207235284149647,0.8333333333333334,0.4372506996192447,0.9166666666666666,0.04368932038834951,0.012645039071749941,0.06553940642863514,2.7464119363269523e-05,0.0050474188082762165,2,metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,5,4.001257121562958,0.6,0.49305823877537236,0.7833333333333333,0.02427184466019417,0.0027942221169784515,0.05732479800128193,3.1615080413958668e-06,0.005895388652914798,3,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_3,True,True,-0.019417475728155338,0.019417475728155338,-0.00985081695477149,0.00985081695477149,-0.008214608427353207,0.008214608427353207,-2.4302611321873655e-05,2.4302611321873655e-05,0.0008479698446385818,0.0008479698446385818
