graph_name,dataset,role,node,degree,strength,clustering,weighted_clustering,local_efficiency,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,community_id
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,2,10,7.336809694766998,0.24444444444444444,0.18554179526754386,0.5174074074074075,0.031446540880503145,0.04037458087812233,0.09157076191965939,0.35080783268000854,0.006564680848055485,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,3,9,6.305359840393066,0.027777777777777776,0.022042137576030723,0.027777777777777776,0.02830188679245283,0.012876217685455231,0.06466678280149137,0.003882360915247802,0.006553256871488219,3
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,4,7,4.731289505958557,0.23809523809523808,0.1728431513234337,0.2857142857142857,0.022012578616352203,0.055810170029561734,0.08982718677254067,0.22725469702540327,0.004479023520942953,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,7,4.305505931377411,0.0,0.0,0.0,0.022012578616352203,0.020772573061127314,0.05340049236703807,3.3769906641336274e-05,0.006169163284499272,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,6,2,1.3435698449611664,1.0,0.5544983796220533,1.0,0.006289308176100629,0.0,0.08087392675504698,0.03947076892326627,0.00158364111996111,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,7,2,0.8387971818447113,0.0,0.0,0.0,0.006289308176100629,0.005456024442989505,0.06005040607073779,1.1198788838510836e-05,0.0015483811648422364,8
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,8,2,1.4511442184448242,0.0,0.0,0.0,0.006289308176100629,0.012777017241037239,0.07681783345705277,0.0074805965814323345,0.002179124642787772,12
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,9,4,2.2148537635803223,0.0,0.0,0.0,0.012578616352201259,1.9840088883598198e-05,0.07963660874843688,0.008254298418789333,0.0026028582618920866,6
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,10,1,0.8794770836830139,0.0,0.0,0.0,0.0031446540880503146,0.0,0.06491313066620584,0.0007767159188906519,0.0016464558759101003,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,11,2,1.5278022289276123,0.0,0.0,0.0,0.006289308176100629,0.012538936174434061,0.0641189155905757,5.0829537376437576e-05,0.0033070913470638072,5
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,12,4,2.6403617560863495,0.16666666666666666,0.1402851864339825,0.16666666666666666,0.012578616352201259,0.0020435291550106142,0.04948493178946238,1.4570112950912738e-05,0.0034617286418045733,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,13,1,0.5828820466995239,0.0,0.0,0.0,0.0031446540880503146,0.0,0.06757468378429597,0.004388625236247036,0.0012756754085926619,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,14,5,3.008074700832367,0.1,0.06737286068357558,0.1,0.015723270440251572,0.03837073190087892,0.05583262053760099,3.7672494564524765e-05,0.004157517991392944,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,15,2,1.0497072339057922,0.0,0.0,0.0,0.006289308176100629,0.07364640993591651,0.06411286064332467,1.5990278247922256e-05,0.0019452025633941755,7
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,16,4,2.2675511240959167,0.5,0.27584360860326645,0.75,0.012578616352201259,0.004702101065412773,0.08241908972005832,0.01934729145760588,0.0025917917755458857,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,17,2,1.6418736577033997,1.0,0.6742851134980076,1.0,0.006289308176100629,0.0,0.04786418660492338,6.728680214046211e-07,0.002600428659493589,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,18,2,1.2436122596263885,0.0,0.0,0.0,0.006289308176100629,0.05896474416205384,0.08363046451811221,0.061666012414527224,0.0018945847820349953,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,19,6,3.6150882244110107,0.2,0.14762490980286463,0.2,0.01886792452830189,0.02037577128345535,0.08837677695604472,0.17799129428673985,0.003865895516314446,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,20,7,4.037057876586914,0.14285714285714285,0.0914454898882567,0.14285714285714285,0.022012578616352203,0.060928912961530066,0.08748725409996264,0.08622168641079389,0.0041443560085126195,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,21,2,1.243337094783783,0.0,0.0,0.0,0.006289308176100629,0.0,0.056885816396550076,3.6483810324428584e-06,0.0019262997378322625,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,22,2,0.8006378412246704,0.0,0.0,0.0,0.006289308176100629,0.006289308176100628,0.04497461225788892,1.8347609057623514e-07,0.0022055114268352428,7
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,23,4,2.5061057806015015,0.16666666666666666,0.11228810113929262,0.16666666666666666,0.012578616352201259,0.0020633692438942128,0.051619958984480394,7.001625087249457e-06,0.003673806506904425,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,24,3,1.8247974216938019,0.0,0.0,0.0,0.009433962264150945,0.05350871971906434,0.07185162874570687,0.006224584992947415,0.003540633586260191,10
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,25,4,2.629500687122345,0.3333333333333333,0.2476614237108287,0.4166666666666667,0.012578616352201259,0.011646132174672141,0.06908595055587538,0.001041215174445851,0.003283496938705437,2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,6,3.141505628824234,0.13333333333333333,0.0742372175698173,0.16666666666666666,0.01886792452830189,0.24804079122274467,0.08657536315648505,0.08330410561770646,0.003401279771981546,6
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,27,5,3.0096492767333984,0.0,0.0,0.0,0.015723270440251572,0.059044104517588236,0.057718732943515844,2.2507551424308507e-05,0.0043957101293130105,2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,28,3,1.9243281781673431,0.0,0.0,0.0,0.009433962264150945,0.0,0.05940064679352407,0.001448968200794894,0.002195894521799484,3
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,29,4,2.057325392961502,0.0,0.0,0.0,0.012578616352201259,0.05009622443108545,0.05689576518464421,2.7324424418547207e-07,0.0034728786300761397,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,30,2,1.1017389297485352,0.0,0.0,0.0,0.006289308176100629,0.0,0.05414932126414629,1.3478411042177755e-05,0.0018032905165667672,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,31,5,3.1594501435756683,0.2,0.13647735979915754,0.25,0.015723270440251572,0.10892208797095411,0.08273951772652852,0.022822945847988458,0.0034251426622444233,6
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,32,4,2.4859506487846375,0.0,0.0,0.0,0.012578616352201259,0.07114655873658314,0.057139533956059134,4.028790392291979e-07,0.003962019418650413,7
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,8,5.37669825553894,0.14285714285714285,0.10754762810226029,0.2380952380952381,0.025157232704402517,0.2212963514076543,0.0751459240445788,0.000545169538961451,0.0067410764660333165,8
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,34,3,1.2672950327396393,0.0,0.0,0.0,0.009433962264150945,0.014265023907307104,0.08282960329634004,0.0020522304363074723,0.001748300123557408,8
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,35,2,1.2948541641235352,0.0,0.0,0.0,0.006289308176100629,0.054242803007757474,0.06132545425374515,2.7287906869674937e-06,0.0021694195695476375,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,36,4,2.782723903656006,0.0,0.0,0.0,0.012578616352201259,0.031208459813899966,0.061576561865523044,0.0002145591249359495,0.004262504875920034,2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,37,3,2.089024245738983,0.6666666666666666,0.4464875082495489,0.8333333333333334,0.009433962264150945,0.0,0.07454617616788757,0.0071554989652638035,0.0022470584969892064,3
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,38,2,1.0743616819381714,0.0,0.0,0.0,0.006289308176100629,0.0,0.06838309079122601,0.014571601073833651,0.0015256455115181102,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,40,2,1.0280769169330597,0.0,0.0,0.0,0.006289308176100629,0.0,0.06828221851306486,0.0013470565289314315,0.0015100142949436863,2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,41,6,3.7855809330940247,0.2,0.1353498991349261,0.23333333333333334,0.01886792452830189,0.019959129416899788,0.08914180365892974,0.15145552104220372,0.0035449144063808453,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,6,3.6070931255817413,0.06666666666666667,0.0485045888943552,0.06666666666666667,0.01886792452830189,0.012161974485645695,0.0637881533281361,0.0022893316246439086,0.004278588609234402,3
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,43,3,0.7827364802360535,0.0,0.0,0.0,0.009433962264150945,0.0418427474555086,0.07418968007020814,0.005254553658937482,0.0014477482890496512,12
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,44,4,3.031529486179352,0.0,0.0,0.0,0.012578616352201259,0.00726147253139694,0.05054460541364503,1.3129993716095064e-05,0.003990868780128502,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,45,5,2.732840269804001,0.1,0.06605493145533653,0.1,0.015723270440251572,0.06239707953891633,0.059576799271731054,0.00013596604307865477,0.0037174544535842776,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,46,4,2.549297273159027,0.16666666666666666,0.09252786161076758,0.16666666666666666,0.012578616352201259,0.01255877626331766,0.07006854108201034,0.0042428898021047564,0.004010127404908104,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,47,1,0.8934624195098877,0.0,0.0,0.0,0.0031446540880503146,0.0,0.04698900174297025,1.3673875363889183e-06,0.0016781222969462822,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,48,3,2.1132333874702454,0.3333333333333333,0.24967541640494828,0.3333333333333333,0.009433962264150945,0.03714064639009583,0.07707133676030684,0.001966919509404259,0.002860317778760077,5
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,49,2,1.4796011447906494,1.0,0.6364102222778611,1.0,0.006289308176100629,0.0,0.04827436370128626,8.965305906641488e-07,0.0023514924777735544,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,50,7,3.199094444513321,0.19047619047619047,0.10600786100748942,0.3174603174603175,0.022012578616352203,0.05366744043013313,0.08265461454174301,0.026177399569624327,0.003489861355236689,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,51,4,2.554860383272171,0.16666666666666666,0.11506857355543432,0.16666666666666666,0.012578616352201259,0.0057536257762434775,0.06938994857156414,0.002713241778866934,0.003223776206415026,6
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,52,2,1.3816552758216858,0.0,0.0,0.0,0.006289308176100629,0.0,0.05872814103060441,4.643940243092977e-06,0.0020561820131207767,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,53,2,1.4380467534065247,0.0,0.0,0.0,0.006289308176100629,1.9840088883598198e-05,0.08194669388728637,0.041723840150114634,0.0015949325440757596,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,54,3,2.0574580430984497,0.3333333333333333,0.25279842706256944,0.3333333333333333,0.009433962264150945,0.008134436442275262,0.06684675760353012,0.0007140228491016824,0.002748589064396285,2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,55,5,2.656086564064026,0.1,0.07178296840780318,0.1,0.015723270440251572,0.13086522627621372,0.08073761507636579,0.016411744957407645,0.0031900670586973716,6
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,56,2,1.3420723974704742,1.0,0.5662565818595211,1.0,0.006289308176100629,0.0,0.08534877392447075,0.08263922394312977,0.001629706664698092,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,57,3,2.2061113119125366,0.0,0.0,0.0,0.009433962264150945,0.004186258754439219,0.05607388076028008,1.3701782188651868e-05,0.003217930814020179,10
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,58,4,2.132299393415451,0.3333333333333333,0.20948610725303682,0.4166666666666667,0.012578616352201259,0.012538936174434061,0.075181005654345,0.01598423449416459,0.0027621209700192683,1
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,59,4,2.821500062942505,0.16666666666666666,0.12165099705222619,0.16666666666666666,0.012578616352201259,0.001091204888597901,0.06374787910506245,0.002438688281588385,0.003048771131876951,3
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,60,3,2.1917887330055237,0.0,0.0,0.0,0.009433962264150945,0.03116877963613277,0.07012490437956213,0.0003222899527122331,0.004145833145268199,5
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,61,3,1.8384683728218079,0.0,0.0,0.0,0.009433962264150945,0.004483860087693193,0.06414836345606378,0.0008962277033820563,0.0025779091353746193,6
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,62,5,2.6583149433135986,0.0,0.0,0.0,0.015723270440251572,0.05211991349721247,0.08074751659877437,0.0034040729251442036,0.0034100089584607226,8
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,63,2,0.5978530943393707,0.0,0.0,0.0,0.006289308176100629,0.0012300855107830883,0.06636302395027047,0.0022115322140672604,0.001029202397488657,1
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,64,3,2.2181652784347534,0.3333333333333333,0.22457620227858524,0.3333333333333333,0.009433962264150945,0.005118742931968335,0.05326972401544178,7.86380851458442e-06,0.003312740397394743,9
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,65,3,1.915484219789505,0.0,0.0,0.0,0.009433962264150945,0.0,0.059366058163069294,0.0014418513050919834,0.0021879922034662384,3
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,66,7,3.9839417040348053,0.0,0.0,0.0,0.022012578616352203,0.027121401503878737,0.05340606462965125,1.7957483696511458e-05,0.005540382308516442,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,67,2,1.7410110235214233,1.0,0.8587041928958214,1.0,0.006289308176100629,0.0,0.06436183647897056,1.750649824662303e-05,0.002371623844900333,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,15,9.804598867893219,0.18095238095238095,0.12875858951950298,0.44761904761904764,0.04716981132075472,0.16205384600123007,0.09347478205023416,0.4219122964757214,0.008784472237507614,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,69,3,2.032841056585312,0.3333333333333333,0.22849506151925328,0.3333333333333333,0.009433962264150945,0.004999702398666746,0.06313560304780991,1.4451836626374367e-05,0.0028143203883915,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,70,2,0.6037174165248871,0.0,0.0,0.0,0.006289308176100629,0.006289308176100628,0.06170401166470625,0.0011378386718672675,0.0018164696452430736,1
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,71,2,0.9029755890369415,0.0,0.0,0.0,0.006289308176100629,0.0,0.057292054793882025,2.5547943093277143e-07,0.0017350529215163482,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,72,5,3.2832632064819336,0.3,0.20113525964031836,0.4333333333333333,0.015723270440251572,0.007678114397952502,0.09060330705416676,0.17729539527083812,0.0029891349107526444,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,73,3,2.2685219049453735,0.6666666666666666,0.4933647947405117,0.8333333333333334,0.009433962264150945,0.0,0.08538606078154591,0.04592089477921661,0.002218873838827217,0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,74,3,2.438288152217865,0.6666666666666666,0.5507402803478979,0.8333333333333334,0.009433962264150945,0.0,0.04753487548255433,5.784080637015183e-06,0.0031953420126203487,4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,75,3,1.9664342999458313,0.3333333333333333,0.2362695771347301,0.3333333333333333,0.009433962264150945,0.0028768128881217388,0.051230754875603864,2.2825499410447983e-06,0.002829607416995452,7
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,76,3,1.8284735083580017,0.3333333333333333,0.248586615426338,0.3333333333333333,0.009433962264150945,0.001805448088407436,0.06773383856841585,0.0021487348058516474,0.002406603239737908,6
