graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
metr-la,metr-la,original,0,18,6.319080047309399,0.5032679738562091,0.17761064455086378,0.7396514161220048,0.08737864077669902,0.05735259294340516,0.08012959206247301,0.00031801634123276206,0.005714130616737479,3,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,6,4.099093496799469,0.4,0.3002082388004485,0.5222222222222223,0.029126213592233007,0.05640539900544637,0.0741889697009528,3.868444571520148e-06,0.005318868925912006,3,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.05825242718446601,0.05825242718446601,-0.0009471939379587929,0.0009471939379587929,-0.005940622361520209,0.005940622361520209,-0.0003141478966612419,0.0003141478966612419,-0.00039526169082547326,0.00039526169082547326
metr-la,metr-la,original,1,15,6.7979824766516685,0.5142857142857142,0.22251460844392426,0.7539682539682541,0.07281553398058252,0.0042150130239166465,0.06788324307451384,0.0003131236647165109,0.00650875403956219,2,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,6,4.589872181415558,0.5333333333333333,0.40917636735713364,0.7555555555555554,0.029126213592233007,0.0020838266635093534,0.06098967561698389,1.4178822025441665e-05,0.006195171587202066,0,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.04368932038834951,0.04368932038834951,-0.002131186360407293,0.002131186360407293,-0.006893567457529948,0.006893567457529948,-0.00029894484269106926,0.00029894484269106926,-0.00031358245236012394,0.00031358245236012394
metr-la,metr-la,original,10,10,3.8864182829856873,0.4,0.15342099117465643,0.5222222222222223,0.04854368932038834,0.03769831873076012,0.07501232757633851,0.0017484576812891526,0.004644349194372077,4,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,4,2.5600481629371643,0.16666666666666666,0.12216087934271025,0.16666666666666666,0.019417475728155338,0.017570447549135684,0.07006820698140341,0.0003490174700113114,0.004444616136986303,9,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.029126213592233004,0.029126213592233004,-0.020127871181624436,0.020127871181624436,-0.0049441205949350975,0.0049441205949350975,-0.0013994402112778412,0.0013994402112778412,-0.00019973305738577463,0.00019973305738577463
metr-la,metr-la,original,100,9,4.21343357115984,0.5833333333333334,0.28134440368732705,0.787037037037037,0.04368932038834951,0.009140421501302391,0.049039316197194836,7.850350228423476e-06,0.004616975668643532,0,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,4,3.04466849565506,0.5,0.3994090162838669,0.7222222222222222,0.019417475728155338,0.008714184229220934,0.04592970861278888,3.0280519863104154e-08,0.004990152294220449,2,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.02427184466019417,0.02427184466019417,-0.0004262372720814575,0.0004262372720814575,-0.0031096075844059545,0.0031096075844059545,-7.820069708560372e-06,7.820069708560372e-06,0.0003731766255769169,0.0003731766255769169
metr-la,metr-la,original,101,15,5.78053842484951,0.45714285714285713,0.1674971121401622,0.7095238095238092,0.07281553398058252,0.08728392138290315,0.07095938915994902,0.0041494336998790645,0.005965963702440792,1,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,5,3.4663700461387634,0.5,0.34081616659990865,0.75,0.02427184466019417,0.09059910016575894,0.06511910657309856,0.0004996492586570912,0.005341100349483145,4,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.04854368932038835,0.04854368932038835,0.003315178782855782,0.003315178782855782,-0.005840282586850459,0.005840282586850459,-0.0036497844412219736,0.0036497844412219736,-0.0006248633529576464,0.0006248633529576464
metr-la,metr-la,original,102,18,6.640894800424576,0.48366013071895425,0.1778949648415567,0.7407407407407407,0.08737864077669902,0.020601468150603836,0.07965108792284213,0.018846904270270415,0.005414051065090492,4,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,7,4.681562930345535,0.42857142857142855,0.3158812485830811,0.5714285714285714,0.03398058252427184,0.020412029363012077,0.07609010658041582,0.006295397771839278,0.005325523280234473,5,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.053398058252427175,0.053398058252427175,-0.00018943878759175928,0.00018943878759175928,-0.0035609813424263143,0.0035609813424263143,-0.012551506498431137,0.012551506498431137,-8.852778485601842e-05,8.852778485601842e-05
metr-la,metr-la,original,103,16,7.648714065551758,0.5833333333333334,0.26939883787022184,0.7847222222222224,0.07766990291262135,0.06099928960454653,0.07838383484329443,0.02951257023451877,0.005838417314676162,4,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,9,6.28567898273468,0.4166666666666667,0.3091480762841096,0.666666666666667,0.04368932038834951,0.033625384797537294,0.07498326459609932,0.009839751790399023,0.006699560798007774,5,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.03398058252427184,0.03398058252427184,-0.027373904807009235,0.027373904807009235,-0.003400570247195117,0.003400570247195117,-0.01967281844411975,0.01967281844411975,0.0008611434833316117,0.0008611434833316117
metr-la,metr-la,original,104,9,3.200700007379055,0.4166666666666667,0.15197328918676578,0.6805555555555557,0.04368932038834951,0.03504617570447549,0.054733466773222224,1.0798922407023188e-05,0.0037379407886926133,0,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,2,1.4641228318214417,1.0,0.7675877210757193,1.0,0.009708737864077669,0.0,0.041441758581874356,6.103907210271064e-10,0.004285728889150217,10,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.03398058252427184,0.03398058252427184,-0.03504617570447549,0.03504617570447549,-0.013291708191347867,0.013291708191347867,-1.0798312016302161e-05,1.0798312016302161e-05,0.0005477881004576036,0.0005477881004576036
metr-la,metr-la,original,105,11,4.15713082998991,0.45454545454545453,0.2017062098854815,0.7272727272727273,0.05339805825242718,0.025147999052806062,0.06254424897459093,1.322372613495407e-05,0.004646488672628532,2,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,4,2.491464763879776,0.6666666666666666,0.46682383398880045,0.8333333333333334,0.019417475728155338,0.0,0.05467717225744578,2.4464569972685424e-07,0.003676162292223293,0,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.03398058252427184,0.03398058252427184,-0.025147999052806062,0.025147999052806062,-0.00786707671714515,0.00786707671714515,-1.2979080435227215e-05,1.2979080435227215e-05,-0.0009703263804052386,0.0009703263804052386
metr-la,metr-la,original,106,9,5.207235284149647,0.8333333333333334,0.4372506996192446,0.9166666666666666,0.04368932038834951,0.012645039071749941,0.06553940642863514,2.565051938189247e-05,0.0050474188082762165,2,metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,5,4.001257121562958,0.7,0.5597841901846732,0.85,0.02427184466019417,0.002557423632488752,0.058799469119853794,6.313724906362438e-07,0.005260970628960937,0,metr-la,metr-la,metr-la-by-disp_fil-with-alpah_filter0_4,True,True,-0.019417475728155338,0.019417475728155338,-0.01008761543926119,0.01008761543926119,-0.006739937308781342,0.006739937308781342,-2.5019146891256227e-05,2.5019146891256227e-05,0.0002135518206847209,0.0002135518206847209
