graph_name,dataset,role,node,community_id,community_size
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,106,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,153,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,55,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,79,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,11,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,203,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,152,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,27,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,2,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,129,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,44,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,183,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,123,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,45,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,108,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,78,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,201,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,177,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,147,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,66,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,49,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,184,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,135,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,132,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,85,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,92,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,46,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,28,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,179,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,107,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,178,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,105,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,7,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,1,0,34
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,186,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,197,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,182,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,81,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,88,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,82,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,77,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,180,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,86,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,131,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,100,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,151,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,185,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,14,1,33
metr-la-by-disp_fil-with-alpah_filter0_4,metr-la,backbone,9,1,33
