graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
pems-bay,pems-bay,original,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5685867587177018e-33,0.0004688965301656768,13,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5686738078858815e-33,0.0004688965301656768,13,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,8.704916817975153e-38,8.704916817975153e-38,0.0,0.0
pems-bay,pems-bay,original,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5685867587177018e-33,0.0004688965301656768,14,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5686738078858815e-33,0.0004688965301656768,14,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,8.704916817975153e-38,8.704916817975153e-38,0.0,0.0
pems-bay,pems-bay,original,10,4,2.250320643186569,1.0,0.4442482956808722,1.0,0.012345679012345678,0.0,0.06381689838518033,3.3418857649940123e-07,0.0021931452315144973,0,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,4,2.250320643186569,1.0,0.4442482956808722,1.0,0.012345679012345678,0.0,0.06381689838518033,3.228809345760192e-07,0.0021974876642210693,0,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.1307641923382041e-08,1.1307641923382041e-08,4.342432706572023e-06,4.342432706572023e-06
pems-bay,pems-bay,original,100,5,2.8822704553604126,1.0,0.4911619938684118,1.0,0.015432098765432098,0.0,0.07217745058067535,3.11361981315321e-06,0.002210848658430244,11,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,5,2.8822704553604126,1.0,0.4911619938684118,1.0,0.015432098765432098,0.0,0.07217745058067535,3.1038203672024545e-06,0.002214383698196218,11,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-9.799445950755407e-09,9.799445950755407e-09,3.5350397659741906e-06,3.5350397659741906e-06
pems-bay,pems-bay,original,101,9,3.938135802745819,0.6666666666666666,0.3115780293736706,0.8333333333333334,0.027777777777777776,0.0,0.05969288283638668,1.4212236784781898e-08,0.0026527733501808823,3,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,9,3.938135802745819,0.6666666666666666,0.3115780293736706,0.8333333333333334,0.027777777777777776,0.0,0.05969288283638668,1.4102077304864528e-08,0.0026587222587312236,3,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.1015947991737016e-10,1.1015947991737016e-10,5.948908550341275e-06,5.948908550341275e-06
pems-bay,pems-bay,original,102,23,10.56473870575428,0.42292490118577075,0.21104662807489355,0.6949934123847166,0.07098765432098765,0.10428849902534112,0.08841291184652003,6.834115318823148e-05,0.004461976437439742,0,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,23,10.56473870575428,0.4150197628458498,0.20866144226242647,0.6877470355731226,0.07098765432098765,0.11472308221534226,0.08841291184652003,6.662563804614513e-05,0.004478818680392446,0,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.010434583190001137,0.010434583190001137,0.0,0.0,-1.7155151420863567e-06,1.7155151420863567e-06,1.684224295270438e-05,1.684224295270438e-05
pems-bay,pems-bay,original,103,15,8.88908076286316,0.7619047619047619,0.44189606740853754,0.8809523809523809,0.046296296296296294,0.003153308106868478,0.06782200881619385,1.2140199188600014e-06,0.003601798003105673,6,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,15,8.88908076286316,0.7619047619047619,0.44189606740853754,0.8809523809523809,0.046296296296296294,0.0030004204410809155,0.0676525842838816,1.1562358031063035e-06,0.0036015694623168465,6,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,-0.00015288766578756266,0.00015288766578756266,-0.00016942453231225119,0.00016942453231225119,-5.778411575369794e-08,5.778411575369794e-08,-2.2854078882660056e-07,2.2854078882660056e-07
pems-bay,pems-bay,original,104,13,4.921937584877014,0.5128205128205128,0.2176140965592595,0.7307692307692304,0.040123456790123455,0.034896609716011155,0.05588082097497467,3.537866110907512e-08,0.0030503327138322947,5,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,13,4.921937584877014,0.5,0.21325728544673803,0.724358974358974,0.040123456790123455,0.034896609716011155,0.05588082097497467,3.514828587118421e-08,0.00306183885581132,5,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.3037523789091037e-10,2.3037523789091037e-10,1.1506141979025428e-05,1.1506141979025428e-05
pems-bay,pems-bay,original,105,11,5.827184855937958,0.6909090909090909,0.3652800101392993,0.8454545454545455,0.033950617283950615,0.011141688644268623,0.05805334355827518,9.729076709285402e-08,0.0027777962525545184,2,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,11,5.827184855937958,0.6363636363636364,0.3489453722965065,0.8181818181818182,0.033950617283950615,0.011141688644268623,0.05802596494146132,8.493828740018699e-08,0.0028061670135274205,2,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,-2.7378616813865386e-05,2.7378616813865386e-05,-1.2352479692667037e-08,1.2352479692667037e-08,2.8370760972902098e-05,2.8370760972902098e-05
pems-bay,pems-bay,original,106,8,4.9717568308115005,0.9285714285714286,0.5273397095166451,0.9642857142857143,0.024691358024691357,9.55547911172266e-05,0.06275381563702803,2.5311725797981005e-08,0.0032136880981780097,3,pems-bay-by-disp_fil-with-alpah_filter0_8,pems-bay,backbone,8,4.9717568308115005,0.9285714285714286,0.5273397095166451,0.9642857142857143,0.024691358024691357,9.55547911172266e-05,0.06275381563702803,2.5110785701044208e-08,0.00322204659167961,3,pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_8,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.009400969367967e-10,2.009400969367967e-10,8.358493501600239e-06,8.358493501600239e-06
