graph_name,dataset,role,node,community_id,community_size
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,58,0,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,13,0,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,114,0,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,134,1,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,101,1,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,133,1,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,158,2,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,131,2,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,146,2,3
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,7,3,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,28,3,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,16,4,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,138,4,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,53,5,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,167,5,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,118,6,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,67,6,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,70,7,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,40,7,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,172,8,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,86,8,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,125,9,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,95,9,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,32,10,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,96,10,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,173,11,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,171,11,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,166,12,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,196,12,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,199,13,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,140,13,2
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,0,14,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,3,15,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,4,16,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,5,17,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,6,18,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,9,19,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,10,20,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,11,21,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,12,22,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,20,23,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,23,24,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,24,25,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,25,26,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,26,27,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,27,28,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,29,29,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,30,30,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,33,31,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,34,32,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,35,33,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,36,34,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,38,35,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,42,36,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,44,37,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,45,38,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,46,39,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,48,40,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,49,41,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,55,42,1
metr-la-by-disp_fil-with-alpah_filter0_1,metr-la,backbone,56,43,1
