graph_name,dataset,role,source,target,weight,edge_overlap
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,0,13,0.2609359323978424,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,0,37,0.5088465213775635,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,0,36,0.5190026164054871,0.2
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,0,115,0.9417392015457153,0.16666666666666666
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,1,2,0.7174379229545593,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,1,7,0.3904570937156677,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,1,123,0.9729598164558411,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,2,49,0.4410549998283386,0.125
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,2,78,0.923679769039154,0.3333333333333333
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,2,27,0.5831708312034607,0.2
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,2,79,0.8189860582351685,0.4
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,3,4,0.6264643669128418,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,3,17,0.7409003973007202,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,3,5,0.8948124051094055,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,4,15,0.9831904172897339,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,4,12,0.4840310215950012,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,5,15,0.7656847834587097,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,6,91,0.5209550261497498,0.3333333333333333
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,6,93,0.848268985748291,0.2
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,6,124,0.25778821110725403,0.0
metr-la-by-nois_corr-with-alpah_filter0_1,metr-la,backbone,7,11,0.38934430480003357,0.0
