graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
wikivital-mathematics,wikivital-mathematics,original,0,533,654.0,0.08505550931738351,0.006858065629663275,0.5065060634698918,0.49953139643861294,0.07077002420168804,1.1294858937132117,0.1478948041877162,0.007993408070246025,0,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,84.0,205.0,0.08491107286288009,0.013212168067099983,0.39176706827309893,0.08203125,0.05443542367427762,1.1148183961016442,0.04817373598753471,0.005217492101022669,0.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.41750014643861294,0.41750014643861294,-0.01633460052741042,0.01633460052741042,-0.014667497611567493,0.014667497611567493,-0.09972106820018148,0.09972106820018148,-0.0027759159692233555,0.0027759159692233555
wikivital-mathematics,wikivital-mathematics,original,1,177,248.0,0.21661530559835646,0.018802676852262147,0.6011599041260091,0.16588566073102157,0.015063022034445126,1.0603883143696544,0.06831204399745668,0.002953967674076079,0,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,48.0,119.0,0.10372340425531915,0.01695502864599189,0.40602836879433085,0.046875,0.016307558146531332,1.068911209040824,0.020394202676722737,0.00304490956540857,0.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.11901066073102157,0.11901066073102157,0.0012445361120862058,0.0012445361120862058,0.008522894671169512,0.008522894671169512,-0.04791784132073394,0.04791784132073394,9.094189133249109e-05,9.094189133249109e-05
wikivital-mathematics,wikivital-mathematics,original,10,123,150.0,0.3719845395175263,0.029713154766007267,0.6829046159314056,0.11527647610121837,0.0004654385091900803,0.8955837942431953,0.04855786080959734,0.001729515742647874,0,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,20.0,47.0,0.3,0.047475841151614094,0.6236842105263163,0.01953125,0.0002032357343597264,0.900067270080981,0.008013438341586273,0.0012170181242719164,1.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.09574522610121837,0.09574522610121837,-0.00026220277483035386,0.00026220277483035386,0.004483475837785633,0.004483475837785633,-0.04054442246801107,0.04054442246801107,-0.0005124976183759576,0.0005124976183759576
wikivital-mathematics,wikivital-mathematics,original,100,49,60.0,0.8954081632653061,0.06889221793021187,0.9477040816326531,0.04592314901593252,0.00040515598725304524,0.6842338707522618,0.005694773218735146,0.0007819275381693875,5,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,9.0,20.0,0.5555555555555556,0.08244159242572996,0.7777777777777778,0.0087890625,0.0004360960919680678,0.6821542003610648,0.0005567417586218486,0.0006243253155041419,5.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.03713408651593252,0.03713408651593252,3.094010471502254e-05,3.094010471502254e-05,-0.0020796703911970527,0.0020796703911970527,-0.005138031460113297,0.005138031460113297,-0.00015760222266524558,0.00015760222266524558
wikivital-mathematics,wikivital-mathematics,original,1000,17,32.0,0.8529411764705882,0.09177354878758222,0.9264705882352942,0.015932521087160263,1.6169606941545586e-05,0.6790272639734778,0.0013003272508620926,0.0006311309984997528,2,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,6.0,20.0,0.5333333333333333,0.11715130914100984,0.7333333333333332,0.005859375,1.3738379256272401e-05,0.6790818762308289,0.00014383268373088833,0.0007836877524169591,4.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.010073146087160263,0.010073146087160263,-2.431227685273185e-06,2.431227685273185e-06,5.461225735114983e-05,5.461225735114983e-05,-0.0011564945671312043,0.0011564945671312043,0.00015255675391720631,0.00015255675391720631
wikivital-mathematics,wikivital-mathematics,original,1001,10,12.0,0.5333333333333333,0.04056344126268518,0.7629629629629628,0.009372071227741332,0.0,0.6570523765928329,0.004410209738700315,0.00026921644818119655,4,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,2.0,4.0,0.0,0.0,0.0,0.001953125,0.0,0.6538643963220693,0.0002998108157939859,0.0002543673302650729,7.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.007418946227741332,0.007418946227741332,0.0,0.0,-0.003187980270763613,0.003187980270763613,-0.00411039892290633,0.00411039892290633,-1.4849117916123636e-05,1.4849117916123636e-05
wikivital-mathematics,wikivital-mathematics,original,1002,23,28.0,0.38735177865612647,0.030517486439572673,0.6831357048748354,0.02155576382380506,2.6961555752101387e-05,0.7973497589052203,0.011114141331748862,0.0004434854131245457,0,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,4.0,9.0,0.0,0.0,0.0,0.00390625,1.9092130987292278e-06,0.800886536719169,0.005110218402117892,0.0003339045465511058,2.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.01764951382380506,0.01764951382380506,-2.5052342653372158e-05,2.5052342653372158e-05,0.003536777813948677,0.003536777813948677,-0.00600392292963097,0.00600392292963097,-0.00010958086657343992,0.00010958086657343992
wikivital-mathematics,wikivital-mathematics,original,1003,6,6.0,0.2,0.012499999999999999,0.2,0.005623242736644799,0.0,0.5365683405043005,0.0016099983774624247,0.0002083418437261602,4,,,,,,,,,,,,,,,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,False,,,,,,,,,,
wikivital-mathematics,wikivital-mathematics,original,1004,16,23.0,0.25,0.024331216271837548,0.4791666666666666,0.01499531396438613,4.8648024509226414e-05,0.7554589975127423,0.00549017423253918,0.00043447779337753875,2,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,4.0,11.0,0.8333333333333334,0.13102363402214626,0.9166666666666666,0.00390625,3.0388308488106876e-05,0.7584605698344428,0.0007953636533674965,0.0005336313840951339,7.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.01108906396438613,0.01108906396438613,-1.8259716021119538e-05,1.8259716021119538e-05,0.0030015723217005075,0.0030015723217005075,-0.0046948105791716835,0.0046948105791716835,9.915359071759511e-05,9.915359071759511e-05
wikivital-mathematics,wikivital-mathematics,original,1005,11,12.0,0.41818181818181815,0.03135333376538614,0.6536363636363639,0.010309278350515464,0.0,0.7251040764249621,0.004859473456643371,0.00026758146711697696,1,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,wikivital-mathematics,backbone,1.0,2.0,0.0,0.0,0.0,0.0009765625,0.0,0.7150642399228844,0.0010659215756461781,0.0001896119002097866,0.0,wikivital-mathematics,wikivital-mathematics,wikivital-mathematics-by-disp_fil-with-alpah_filter0_3,True,True,-0.009332715850515464,0.009332715850515464,0.0,0.0,-0.010039836502077737,0.010039836502077737,-0.0037935518809971928,0.0037935518809971928,-7.796956690719035e-05,7.796956690719035e-05
