graph_name,dataset,role,node,degree,strength,clustering,weighted_clustering,local_efficiency,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,community_id
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,6,1,0.9050489664077759,0.0,0.0,0.0,0.005235602094240838,0.0,0.004738476263915057,4.5773503984849355e-45,0.005208333333333333,22
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,7,1,0.6553107500076294,0.0,0.0,0.0,0.005235602094240838,0.0,0.022656212501358436,0.043625214158385564,0.0029881414918229996,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,8,1,0.754143476486206,0.0,0.0,0.0,0.005235602094240838,0.0,0.009948873819009182,0.0006811886060982762,0.003121809295401721,9
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,10,1,0.8794770836830139,0.0,0.0,0.0,0.005235602094240838,0.0,0.006858775096763802,1.4602061652481177e-29,0.004239133187305494,15
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,11,2,1.5278022289276123,0.0,0.0,0.0,0.010471204188481676,0.00044089280793607055,0.011594553177187198,2.2398560975872343e-25,0.006501406567161234,11
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,13,1,0.5828820466995239,0.0,0.0,0.0,0.005235602094240838,0.0,0.003771558717423913,3.148973850527672e-52,0.004352665499556706,19
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,14,4,2.441590130329132,0.0,0.0,0.0,0.020942408376963352,0.02805180490493249,0.023576413590773324,1.4678988272059838e-06,0.010256822717799513,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,15,2,1.0497072339057922,0.0,0.0,0.0,0.010471204188481676,0.10901074676219344,0.02762199114406253,0.058819448654840595,0.004240413032156848,12
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,17,1,0.8371191024780273,0.0,0.0,0.0,0.005235602094240838,0.0,0.019562459040799177,1.057489455802632e-07,0.0037593791207458475,14
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,18,2,1.2436122596263885,0.0,0.0,0.0,0.010471204188481676,0.001543124827776247,0.011168094901741454,2.1132519435420673e-26,0.0050768592822767475,5
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,20,1,0.9050489664077759,0.0,0.0,0.0,0.005235602094240838,0.0,0.004738476263915057,4.5773503984849355e-45,0.005208333333333333,22
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,21,1,0.7529698610305786,0.0,0.0,0.0,0.005235602094240838,0.0,0.022052675963334704,0.046136378804593974,0.0032807262614612132,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,22,2,0.8006378412246704,0.0,0.0,0.0,0.010471204188481676,5.511160099200882e-05,0.004188934868183717,2.1524234698567793e-61,0.007602946487017787,21
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,23,1,0.45395445823669434,0.0,0.0,0.0,0.005235602094240838,0.0,0.021236089374355442,3.0144110988064176e-07,0.0024021672673766913,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,24,3,1.8247974216938019,0.0,0.0,0.0,0.015706806282722516,0.0019289060347203086,0.012084157643663497,1.494314409045823e-26,0.0075976929824688065,5
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,26,2,1.1766132414340973,0.0,0.0,0.0,0.010471204188481676,0.07329842931937174,0.02111561410082743,5.2619367339754104e-08,0.005257640363349528,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,27,2,1.5224376916885376,0.0,0.0,0.0,0.010471204188481676,0.03968035271424635,0.017128883483808994,3.760771795029059e-05,0.005422845583918204,4
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,29,2,1.3002926707267761,0.0,0.0,0.0,0.010471204188481676,0.05786718104160926,0.021815214269549785,0.009495111734953633,0.0050048974482557506,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,30,1,0.4422883987426758,0.0,0.0,0.0,0.005235602094240838,0.0,0.022532332210608286,7.485816106447483e-07,0.0022453965623460185,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,31,2,1.388676404953003,0.0,0.0,0.0,0.010471204188481676,0.07043262606778727,0.020368129074032362,1.96871784866113e-08,0.005767426439015852,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,32,2,1.3189290761947632,0.0,0.0,0.0,0.010471204188481676,0.10912096996417746,0.027689455247060967,0.0042441731758010555,0.005518427072790061,12
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,33,7,4.971636563539505,0.0,0.0,0.0,0.03664921465968587,0.1243317718379719,0.02722156246057133,0.5326680942239123,0.016413298684429006,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,35,2,1.2948541641235352,0.0,0.0,0.0,0.010471204188481676,0.0643703499586663,0.023891523450660316,0.07295670204485705,0.004782172990850534,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,36,3,2.0968600511550903,0.0,0.0,0.0,0.015706806282722516,0.009644530173601543,0.016801139087305465,4.652833529076647e-10,0.008510567616853272,8
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,40,1,0.39088109135627747,0.0,0.0,0.0,0.005235602094240838,0.0,0.017706481975937174,1.472831210852471e-09,0.002096890123972809,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,43,2,0.6688435301184654,0.0,0.0,0.0,0.010471204188481676,0.0003306696059520529,0.010239476059791957,0.0005016075942361852,0.0036131475799770453,9
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,45,4,2.292007476091385,0.0,0.0,0.0,0.020942408376963352,0.05704050702672913,0.025263371389330425,3.741446463201169e-06,0.0089260536912927,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,46,3,2.1598590314388275,0.0,0.0,0.0,0.015706806282722516,0.00016533480297602646,0.010252453636697868,2.1472224310278905e-29,0.00999755964070225,15
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,47,1,0.8934624195098877,0.0,0.0,0.0,0.005235602094240838,0.0,0.006204901746635254,4.895739275007475e-31,0.004035960781006708,16
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,48,1,0.751129150390625,0.0,0.0,0.0,0.005235602094240838,0.0,0.0087439741284725,1.423982952281928e-25,0.003497062520718096,11
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,49,1,0.48338478803634644,0.0,0.0,0.0,0.005235602094240838,0.0,0.01967771431321436,8.199456733049292e-08,0.0028227590822283866,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,50,1,0.44098708033561707,0.0,0.0,0.0,0.005235602094240838,0.0,0.005160322109468359,7.321760457978284e-30,0.0025151005336894873,15
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,52,1,0.7569721341133118,0.0,0.0,0.0,0.005235602094240838,0.0,0.02284972640981985,0.0688579558499522,0.0030830416056946384,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,54,1,0.78352952003479,0.0,0.0,0.0,0.005235602094240838,0.0,0.017550099943179027,9.785358164383239e-10,0.0033105981975180727,8
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,55,3,1.2395607829093933,0.0,0.0,0.0,0.015706806282722516,0.07980159823642877,0.022366636355364476,2.2435221543229653e-07,0.006183115478784426,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,58,1,0.34096667170524597,0.0,0.0,0.0,0.005235602094240838,0.0,0.0021653589589304156,4.2070813394675403e-69,0.004429467529819564,17
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,60,3,2.1917887330055237,0.0,0.0,0.0,0.015706806282722516,0.000606227610912097,0.012650657525787715,2.667553974381738e-25,0.00932511452899782,11
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,61,2,1.0794463753700256,0.0,0.0,0.0,0.010471204188481676,0.004849820887296776,0.01706857355102616,5.723318665583357e-10,0.005582881331229493,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,62,2,1.3961260914802551,0.0,0.0,0.0,0.010471204188481676,5.511160099200882e-05,0.007248596310220581,2.841713068720169e-41,0.007602946487017787,18
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,64,2,1.4129136800765991,0.0,0.0,0.0,0.010471204188481676,0.004849820887296776,0.022273746078895755,5.956872514813824e-07,0.00628427864144135,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,67,1,0.9845465421676636,0.0,0.0,0.0,0.005235602094240838,0.0,0.024665827926545484,0.2169509806167003,0.0034553337338872787,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,68,1,0.48454636335372925,0.0,0.0,0.0,0.005235602094240838,0.0,0.005519663890392924,3.762830364474863e-29,0.003016750200651892,10
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,69,2,1.562513530254364,0.0,0.0,0.0,0.010471204188481676,0.004849820887296776,0.024413474261405006,0.20108522548294766,0.005589730188476354,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,70,2,0.6037174165248871,0.0,0.0,0.0,0.010471204188481676,5.511160099200882e-05,0.0031077695366073564,5.311317511104406e-69,0.007602946487017787,17
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,71,1,0.5484057664871216,0.0,0.0,0.0,0.005235602094240838,0.0,0.02092568880653768,0.013337079174939951,0.002879246217147303,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,76,1,0.7082305550575256,0.0,0.0,0.0,0.005235602094240838,0.0,0.017557976880783775,9.852085687020548e-10,0.003256143492046817,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,79,1,0.4623846113681793,0.0,0.0,0.0,0.005235602094240838,0.0,0.01997518137897598,1.6590326734783706e-07,0.002388292817020212,14
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,81,2,1.2925196290016174,0.0,0.0,0.0,0.010471204188481676,0.009589418572609535,0.025332572283071272,0.0794473899404615,0.004937254779573949,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,85,1,0.809522271156311,0.0,0.0,0.0,0.005235602094240838,0.0,0.02204472569654464,0.009650258248065239,0.0035885325109808065,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,86,1,0.6343120336532593,0.0,0.0,0.0,0.005235602094240838,0.0,0.004689636289753078,1.8183184851469357e-41,0.0037160655229786753,18
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,87,1,0.721067488193512,0.0,0.0,0.0,0.005235602094240838,0.0,0.006492489587062773,1.0098920725533523e-28,0.003649540871856199,10
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,91,2,1.12906214594841,0.0,0.0,0.0,0.010471204188481676,0.0002755580049600441,0.009836425094651526,1.4683655364664454e-25,0.005481682646377565,11
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,93,1,0.9294829964637756,0.0,0.0,0.0,0.005235602094240838,0.0,0.02490184157630935,3.233467055180753e-06,0.0037418844883993323,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,94,6,4.53549137711525,0.0,0.0,0.0,0.03141361256544503,0.10090934141636815,0.026050717554195597,0.4871147666859153,0.014492564831450758,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,96,3,1.8936317265033722,0.0,0.0,0.0,0.015706806282722516,0.009644530173601543,0.02444992829883012,0.14716217860739308,0.007502543745271728,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,98,3,1.8988024592399597,0.0,0.0,0.0,0.015706806282722516,0.009644530173601543,0.023513998977728986,0.13544776401772932,0.007415376564040433,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,100,1,0.7618140578269958,0.0,0.0,0.0,0.005235602094240838,0.0,0.004984123529812565,2.1838157091448792e-41,0.004305987990003531,18
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,101,1,0.75192791223526,0.0,0.0,0.0,0.005235602094240838,0.0,0.022871815478170847,0.050057192259625016,0.003313519327119854,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,103,1,0.7091724276542664,0.0,0.0,0.0,0.005235602094240838,0.0,0.021945165785258913,2.8686748804793256e-07,0.0035852569438091864,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,104,1,0.6567226052284241,0.0,0.0,0.0,0.005235602094240838,0.0,0.021853631666537594,0.040239064605970924,0.002961234415162068,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,105,3,1.70086869597435,0.0,0.0,0.0,0.015706806282722516,0.009644530173601543,0.01635490432819528,2.8217483848537716e-10,0.007650745783159954,8
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,106,1,0.7544533014297485,0.0,0.0,0.0,0.005235602094240838,0.0,0.023740215458728793,0.07497674191723773,0.0031228591315772937,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,108,1,0.9104465246200562,0.0,0.0,0.0,0.005235602094240838,0.0,0.025597537075005516,0.21938412476477934,0.0033361187693499482,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,112,1,0.9101998805999756,0.0,0.0,0.0,0.005235602094240838,0.0,0.024559184494889575,0.20056822932779161,0.003253404023251902,3
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,113,2,1.354468286037445,0.0,0.0,0.0,0.010471204188481676,0.0002755580049600441,0.009401028635552014,1.4995551946041836e-25,0.006157909644304988,11
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,114,2,1.064737617969513,0.0,0.0,0.0,0.010471204188481676,0.10912096996417746,0.027689455247060967,0.015542247952381363,0.004500822316732547,12
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,115,1,0.8393948674201965,0.0,0.0,0.0,0.005235602094240838,0.0,0.0067520506294329935,1.3936571892831347e-29,0.004081539971636108,15
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,116,2,1.3449599146842957,0.0,0.0,0.0,0.010471204188481676,5.511160099200882e-05,0.007041633757758418,5.5150149544379425e-43,0.007602946487017787,20
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,117,2,1.7732353806495667,0.0,0.0,0.0,0.010471204188481676,5.511160099200882e-05,0.009283401557088154,6.870784427764313e-31,0.007602946487017791,16
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,118,1,0.6274523735046387,0.0,0.0,0.0,0.005235602094240838,0.0,0.015897838942841087,1.3206640404282457e-10,0.0029454923581292113,8
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,120,1,0.5348634719848633,0.0,0.0,0.0,0.005235602094240838,0.0,0.019842683410431265,9.07266841069614e-08,0.0030401722144226904,6
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,122,3,1.9216620326042175,0.0,0.0,0.0,0.015706806282722516,0.014329016257922293,0.01853292097612542,3.07510146110308e-09,0.00790097547418751,1
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,123,1,0.9846346378326416,0.0,0.0,0.0,0.005235602094240838,0.0,0.025713120020537054,0.23726073129242303,0.003544303312185049,2
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,124,1,0.7427934408187866,0.0,0.0,0.0,0.005235602094240838,0.0,0.016031679669213556,1.5634343388902416e-10,0.0033433329497885014,8
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,125,1,0.7291750311851501,0.0,0.0,0.0,0.005235602094240838,0.0,0.008111801947326141,1.814007951887443e-28,0.003485553734452248,10
pems-bay-by-high_sal-with-alpah_filter0_3,pems-bay,backbone,126,1,0.9390199780464172,0.0,0.0,0.0,0.005235602094240838,0.0,0.008736567911294204,1.9404516596780352e-26,0.003977586853896766,5
