graph_name,dataset,role,node,community_id,community_size
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,131,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,197,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,8,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,150,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,158,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,89,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,151,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,86,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,186,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,137,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,117,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,104,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,116,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,41,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,47,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,76,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,205,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,61,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,199,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,59,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,82,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,172,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,141,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,148,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,146,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,63,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,34,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,88,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,182,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,140,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,14,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,100,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,52,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,75,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,71,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,84,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,43,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,113,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,77,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,185,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,190,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,204,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,73,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,181,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,164,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,87,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,9,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,180,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,130,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,81,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,60,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,69,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,72,0,53
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,93,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,193,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,97,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,3,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,6,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,163,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,157,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,206,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,155,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,138,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,38,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,134,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,48,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,128,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,144,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,80,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,15,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,154,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,170,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,91,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,196,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,198,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,161,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,166,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,56,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,187,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,4,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,33,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,30,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,162,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,188,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,17,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,12,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,32,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,195,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,29,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,159,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,160,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,127,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,16,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,191,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,133,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,101,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,136,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,64,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,96,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,65,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,5,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,192,1,49
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,44,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,132,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,179,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,135,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,45,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,92,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,107,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,2,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,183,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,25,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,79,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,1,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,11,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,108,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,120,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,177,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,152,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,123,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,27,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,46,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,139,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,66,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,105,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,78,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,178,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,153,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,184,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,55,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,7,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,203,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,28,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,49,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,106,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,147,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,85,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,129,2,36
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,112,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,95,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,67,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,114,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,37,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,125,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,168,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,143,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,173,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,167,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,53,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,202,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,36,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,62,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,109,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,54,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,58,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,13,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,194,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,169,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,201,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,115,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,142,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,42,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,110,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,51,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,111,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,145,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,118,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,171,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,24,3,32
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,102,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,90,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,74,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,98,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,156,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,40,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,20,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,39,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,10,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,22,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,175,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,176,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,103,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,68,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,99,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,70,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,57,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,122,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,149,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,19,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,119,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,94,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,31,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,83,4,24
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,189,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,18,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,21,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,126,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,50,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,121,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,200,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,35,5,8
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,174,6,4
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,124,6,4
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,165,6,4
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,23,6,4
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,26,7,1
