graph_name,dataset,role,node,community_id,community_size
metr-la,metr-la,original,186,0,53
metr-la,metr-la,original,197,0,53
metr-la,metr-la,original,182,0,53
metr-la,metr-la,original,81,0,53
metr-la,metr-la,original,88,0,53
metr-la,metr-la,original,117,0,53
metr-la,metr-la,original,82,0,53
metr-la,metr-la,original,77,0,53
metr-la,metr-la,original,180,0,53
metr-la,metr-la,original,86,0,53
metr-la,metr-la,original,140,0,53
metr-la,metr-la,original,52,0,53
metr-la,metr-la,original,131,0,53
metr-la,metr-la,original,100,0,53
metr-la,metr-la,original,151,0,53
metr-la,metr-la,original,185,0,53
metr-la,metr-la,original,14,0,53
metr-la,metr-la,original,63,0,53
metr-la,metr-la,original,164,0,53
metr-la,metr-la,original,113,0,53
metr-la,metr-la,original,116,0,53
metr-la,metr-la,original,9,0,53
metr-la,metr-la,original,172,0,53
metr-la,metr-la,original,87,0,53
metr-la,metr-la,original,146,0,53
metr-la,metr-la,original,181,0,53
metr-la,metr-la,original,199,0,53
metr-la,metr-la,original,84,0,53
metr-la,metr-la,original,69,0,53
metr-la,metr-la,original,43,0,53
metr-la,metr-la,original,60,0,53
metr-la,metr-la,original,205,0,53
metr-la,metr-la,original,150,0,53
metr-la,metr-la,original,130,0,53
metr-la,metr-la,original,41,0,53
metr-la,metr-la,original,76,0,53
metr-la,metr-la,original,34,0,53
metr-la,metr-la,original,204,0,53
metr-la,metr-la,original,148,0,53
metr-la,metr-la,original,47,0,53
metr-la,metr-la,original,8,0,53
metr-la,metr-la,original,137,0,53
metr-la,metr-la,original,59,0,53
metr-la,metr-la,original,61,0,53
metr-la,metr-la,original,158,0,53
metr-la,metr-la,original,104,0,53
metr-la,metr-la,original,89,0,53
metr-la,metr-la,original,141,0,53
metr-la,metr-la,original,71,0,53
metr-la,metr-la,original,72,0,53
metr-la,metr-la,original,75,0,53
metr-la,metr-la,original,190,0,53
metr-la,metr-la,original,73,0,53
metr-la,metr-la,original,133,1,49
metr-la,metr-la,original,3,1,49
metr-la,metr-la,original,101,1,49
metr-la,metr-la,original,38,1,49
metr-la,metr-la,original,170,1,49
metr-la,metr-la,original,188,1,49
metr-la,metr-la,original,15,1,49
metr-la,metr-la,original,144,1,49
metr-la,metr-la,original,162,1,49
metr-la,metr-la,original,96,1,49
metr-la,metr-la,original,64,1,49
metr-la,metr-la,original,4,1,49
metr-la,metr-la,original,193,1,49
metr-la,metr-la,original,32,1,49
metr-la,metr-la,original,191,1,49
metr-la,metr-la,original,33,1,49
metr-la,metr-la,original,187,1,49
metr-la,metr-la,original,206,1,49
metr-la,metr-la,original,136,1,49
metr-la,metr-la,original,16,1,49
metr-la,metr-la,original,161,1,49
metr-la,metr-la,original,166,1,49
metr-la,metr-la,original,65,1,49
metr-la,metr-la,original,157,1,49
metr-la,metr-la,original,159,1,49
metr-la,metr-la,original,128,1,49
metr-la,metr-la,original,198,1,49
metr-la,metr-la,original,12,1,49
metr-la,metr-la,original,5,1,49
metr-la,metr-la,original,196,1,49
metr-la,metr-la,original,29,1,49
metr-la,metr-la,original,30,1,49
metr-la,metr-la,original,80,1,49
metr-la,metr-la,original,134,1,49
metr-la,metr-la,original,127,1,49
metr-la,metr-la,original,160,1,49
metr-la,metr-la,original,56,1,49
metr-la,metr-la,original,192,1,49
metr-la,metr-la,original,138,1,49
metr-la,metr-la,original,6,1,49
metr-la,metr-la,original,195,1,49
metr-la,metr-la,original,155,1,49
metr-la,metr-la,original,17,1,49
metr-la,metr-la,original,48,1,49
metr-la,metr-la,original,97,1,49
metr-la,metr-la,original,91,1,49
metr-la,metr-la,original,154,1,49
metr-la,metr-la,original,93,1,49
metr-la,metr-la,original,163,1,49
metr-la,metr-la,original,106,2,36
metr-la,metr-la,original,153,2,36
metr-la,metr-la,original,139,2,36
metr-la,metr-la,original,55,2,36
metr-la,metr-la,original,79,2,36
metr-la,metr-la,original,11,2,36
metr-la,metr-la,original,203,2,36
metr-la,metr-la,original,152,2,36
metr-la,metr-la,original,120,2,36
metr-la,metr-la,original,27,2,36
metr-la,metr-la,original,2,2,36
metr-la,metr-la,original,129,2,36
metr-la,metr-la,original,44,2,36
metr-la,metr-la,original,183,2,36
metr-la,metr-la,original,123,2,36
metr-la,metr-la,original,45,2,36
metr-la,metr-la,original,108,2,36
metr-la,metr-la,original,78,2,36
metr-la,metr-la,original,177,2,36
metr-la,metr-la,original,147,2,36
metr-la,metr-la,original,66,2,36
metr-la,metr-la,original,49,2,36
metr-la,metr-la,original,184,2,36
metr-la,metr-la,original,25,2,36
metr-la,metr-la,original,135,2,36
metr-la,metr-la,original,132,2,36
metr-la,metr-la,original,85,2,36
metr-la,metr-la,original,92,2,36
metr-la,metr-la,original,46,2,36
metr-la,metr-la,original,28,2,36
metr-la,metr-la,original,179,2,36
metr-la,metr-la,original,107,2,36
metr-la,metr-la,original,178,2,36
metr-la,metr-la,original,105,2,36
metr-la,metr-la,original,7,2,36
metr-la,metr-la,original,1,2,36
metr-la,metr-la,original,53,3,32
metr-la,metr-la,original,194,3,32
metr-la,metr-la,original,109,3,32
metr-la,metr-la,original,13,3,32
metr-la,metr-la,original,42,3,32
metr-la,metr-la,original,171,3,32
metr-la,metr-la,original,112,3,32
metr-la,metr-la,original,54,3,32
metr-la,metr-la,original,169,3,32
metr-la,metr-la,original,202,3,32
metr-la,metr-la,original,173,3,32
metr-la,metr-la,original,115,3,32
metr-la,metr-la,original,111,3,32
metr-la,metr-la,original,62,3,32
metr-la,metr-la,original,24,3,32
metr-la,metr-la,original,145,3,32
metr-la,metr-la,original,37,3,32
metr-la,metr-la,original,125,3,32
metr-la,metr-la,original,143,3,32
metr-la,metr-la,original,201,3,32
metr-la,metr-la,original,58,3,32
metr-la,metr-la,original,95,3,32
metr-la,metr-la,original,114,3,32
metr-la,metr-la,original,142,3,32
metr-la,metr-la,original,110,3,32
metr-la,metr-la,original,36,3,32
metr-la,metr-la,original,0,3,32
metr-la,metr-la,original,118,3,32
metr-la,metr-la,original,51,3,32
metr-la,metr-la,original,168,3,32
metr-la,metr-la,original,67,3,32
metr-la,metr-la,original,167,3,32
metr-la,metr-la,original,40,4,24
metr-la,metr-la,original,22,4,24
metr-la,metr-la,original,39,4,24
metr-la,metr-la,original,20,4,24
metr-la,metr-la,original,31,4,24
metr-la,metr-la,original,149,4,24
metr-la,metr-la,original,68,4,24
metr-la,metr-la,original,57,4,24
metr-la,metr-la,original,119,4,24
metr-la,metr-la,original,102,4,24
metr-la,metr-la,original,74,4,24
metr-la,metr-la,original,156,4,24
metr-la,metr-la,original,94,4,24
metr-la,metr-la,original,83,4,24
metr-la,metr-la,original,99,4,24
metr-la,metr-la,original,122,4,24
metr-la,metr-la,original,176,4,24
metr-la,metr-la,original,103,4,24
metr-la,metr-la,original,10,4,24
metr-la,metr-la,original,175,4,24
metr-la,metr-la,original,19,4,24
metr-la,metr-la,original,70,4,24
metr-la,metr-la,original,90,4,24
metr-la,metr-la,original,98,4,24
metr-la,metr-la,original,35,5,8
metr-la,metr-la,original,50,5,8
metr-la,metr-la,original,200,5,8
metr-la,metr-la,original,121,5,8
metr-la,metr-la,original,18,5,8
metr-la,metr-la,original,21,5,8
metr-la,metr-la,original,126,5,8
metr-la,metr-la,original,189,5,8
metr-la,metr-la,original,165,6,4
metr-la,metr-la,original,124,6,4
metr-la,metr-la,original,23,6,4
metr-la,metr-la,original,174,6,4
metr-la,metr-la,original,26,7,1
