graph_name,dataset,role,source,target,path_length
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,42,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,111,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,142,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,54,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,145,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,67,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,143,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,13,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,37,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,115,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,116,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,36,1
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,95,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,114,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,125,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,117,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,175,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,168,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,199,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,53,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,62,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,109,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,58,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,40,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,169,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,194,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,51,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,118,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,140,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,24,2
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,112,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,74,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,98,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,39,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,10,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,132,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,179,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,176,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,205,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,61,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,57,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,25,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,173,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,167,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,122,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,202,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,119,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,120,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,83,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,102,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,156,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,139,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,72,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,22,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,71,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,129,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,103,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,68,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,113,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,110,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,70,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,190,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,147,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,73,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,171,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,94,3
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,154,4
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,79,4
metr-la-by-nois_corr-with-alpah_filter0_4,metr-la,backbone,0,1,4
