graph_name,dataset,role,node,community_id,community_size
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,237,0,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,34,0,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,50,1,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,16,1,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,26,2,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,82,2,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,83,3,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,74,3,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,99,4,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,149,4,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,184,5,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,185,5,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,142,6,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,257,6,2
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,0,7,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,1,8,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,4,9,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,6,10,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,7,11,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,19,12,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,20,13,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,22,14,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,35,15,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,39,16,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,48,17,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,53,18,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,58,19,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,63,20,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,70,21,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,77,22,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,81,23,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,88,24,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,92,25,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,104,26,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,131,27,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,133,28,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,145,29,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,146,30,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,160,31,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,172,32,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,176,33,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,188,34,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,191,35,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,193,36,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,201,37,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,212,38,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,236,39,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,240,40,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,248,41,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,250,42,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,282,43,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,284,44,1
pems-bay-by-disp_fil-with-alpah_filter0_1,pems-bay,backbone,287,45,1
