graph_name,dataset,role,node,community_id,community_size
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,209,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,68,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,226,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,50,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,200,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,310,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,102,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,172,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,202,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,4,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,72,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,97,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,16,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,151,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,41,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,99,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,313,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,153,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,158,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,115,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,6,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,38,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,254,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,154,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,324,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,134,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,206,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,217,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,46,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,58,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,201,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,205,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,70,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,199,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,160,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,2,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,73,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,13,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,257,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,227,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,53,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,142,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,203,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,319,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,204,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,19,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,149,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,20,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,208,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,164,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,210,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,207,0,53
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,231,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,147,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,273,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,148,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,264,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,236,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,233,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,173,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,60,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,260,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,235,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,270,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,262,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,234,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,113,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,196,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,145,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,268,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,91,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,267,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,261,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,266,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,259,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,169,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,229,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,271,1,39
pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,263,1,39
