graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
pems-bay,pems-bay,original,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.153534820636243e-17,0.0004688965301656768,13,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0659728910809748e-19,0.0004688965301656768,14,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.1328750917254332e-17,1.1328750917254332e-17,0.0,0.0
pems-bay,pems-bay,original,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872156064222926e-18,0.0004688965301656768,14,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5695153546763534e-18,0.0004688965301656768,15,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,0.0,0.0,-3.0264070954657258e-19,3.0264070954657258e-19,0.0,0.0
pems-bay,pems-bay,original,10,4,2.250320643186569,1.0,0.4442482956808722,1.0,0.012345679012345678,0.0,0.06381689838518033,2.6959645373783645e-07,0.0021931452315144973,0,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,4,2.250320643186569,1.0,0.4442482956808722,1.0,0.012345679012345678,0.0,0.0637954806289871,2.5958075283786787e-07,0.0022394746729392312,0,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-2.1417756193228832e-05,2.1417756193228832e-05,-1.0015700899968588e-08,1.0015700899968588e-08,4.632944142473391e-05,4.632944142473391e-05
pems-bay,pems-bay,original,100,5,2.8822704553604126,1.0,0.4911619938684118,1.0,0.015432098765432098,0.0,0.07217745058067535,3.0258913535066536e-06,0.002210848658430244,11,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,5,2.8822704553604126,1.0,0.4911619938684118,1.0,0.015432098765432098,0.0,0.07216481975280609,3.263023751415409e-06,0.002268859928516887,12,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.2630827869258843e-05,1.2630827869258843e-05,2.371323979087553e-07,2.371323979087553e-07,5.8011270086642894e-05,5.8011270086642894e-05
pems-bay,pems-bay,original,101,9,3.938135802745819,0.6666666666666666,0.3115780293736706,0.8333333333333334,0.027777777777777776,0.0,0.05969288283638668,1.2906567427335259e-08,0.0026527733501808823,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,9,3.938135802745819,0.6666666666666666,0.3115780293736706,0.8333333333333334,0.027777777777777776,0.0,0.059684243368524716,2.4703419539305402e-08,0.00265834818867241,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-8.639467861962236e-06,8.639467861962236e-06,1.1796852111970143e-08,1.1796852111970143e-08,5.57483849152789e-06,5.57483849152789e-06
pems-bay,pems-bay,original,102,23,10.56473870575428,0.42292490118577075,0.21104662807489355,0.6949934123847167,0.07098765432098765,0.10428849902534112,0.08841291184652003,6.050903011781388e-05,0.004461976437439742,0,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,17,9.418774470686913,0.4264705882352941,0.2538512416617666,0.6985294117647061,0.05246913580246913,0.104326720941788,0.08838170645472726,4.291578021650116e-05,0.004294620521923085,0,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.018518518518518517,0.018518518518518517,3.8221916446881665e-05,3.8221916446881665e-05,-3.1205391792771264e-05,3.1205391792771264e-05,-1.7593249901312723e-05,1.7593249901312723e-05,-0.00016735591551665652,0.00016735591551665652
pems-bay,pems-bay,original,103,15,8.88908076286316,0.7619047619047619,0.44189606740853754,0.8809523809523809,0.046296296296296294,0.003153308106868478,0.06782200881619385,5.662598451482397e-07,0.003601798003105673,6,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,13,8.566478282213211,0.7564102564102564,0.49147889074749285,0.8782051282051282,0.040123456790123455,0.003153308106868478,0.06780706547709518,6.191547417843497e-07,0.0036157143488341746,6,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.006172839506172839,0.006172839506172839,0.0,0.0,-1.4943339098669184e-05,1.4943339098669184e-05,5.289489663611006e-08,5.289489663611006e-08,1.3916345728501485e-05,1.3916345728501485e-05
pems-bay,pems-bay,original,104,13,4.921937584877014,0.5128205128205128,0.21761409655925953,0.7307692307692303,0.040123456790123455,0.034896609716011155,0.05588082097497467,3.512794834580269e-08,0.0030503327138322947,5,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,13,4.921937584877014,0.5,0.21325728544673814,0.7243589743589739,0.040123456790123455,0.03548904942093796,0.05585281483414159,7.7128674886398e-08,0.0030600100085859585,5,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0005924397049268046,0.0005924397049268046,-2.8006140833078397e-05,2.8006140833078397e-05,4.2000726540595305e-08,4.2000726540595305e-08,9.677294753663787e-06,9.677294753663787e-06
pems-bay,pems-bay,original,105,11,5.827184855937958,0.6909090909090909,0.3652800101392992,0.8454545454545455,0.033950617283950615,0.011141688644268623,0.05805334355827518,2.632632029711162e-08,0.0027777962525545184,2,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,5.695338755846024,0.6888888888888889,0.3969101122264779,0.8444444444444444,0.030864197530864196,0.011141688644268623,0.05804164562008714,2.2613852242427075e-08,0.0027979255108016602,2,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.0030864197530864196,0.0030864197530864196,0.0,0.0,-1.1697938188046098e-05,1.1697938188046098e-05,-3.7124680546845437e-09,3.7124680546845437e-09,2.0129258247141794e-05,2.0129258247141794e-05
pems-bay,pems-bay,original,106,8,4.9717568308115005,0.9285714285714286,0.5273397095166451,0.9642857142857143,0.024691358024691357,9.55547911172266e-05,0.06275381563702803,2.299788161964468e-08,0.0032136880981780097,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,8,4.9717568308115005,0.9285714285714286,0.5273397095166451,0.9642857142857143,0.024691358024691357,9.55547911172266e-05,0.06274426749350653,4.033739363035997e-08,0.0032214875398419236,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-9.548143521498353e-06,9.548143521498353e-06,1.733951201071529e-08,1.733951201071529e-08,7.799441663913949e-06,7.799441663913949e-06
pems-bay,pems-bay,original,107,14,8.38010735809803,0.7472527472527473,0.4384526409921672,0.8717948717948719,0.043209876543209874,0.0014524328249818444,0.06797865326319533,1.0129238320201008e-07,0.0035149639822598974,2,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,13,8.266575634479523,0.7307692307692307,0.46562519710470096,0.8611111111111109,0.040123456790123455,0.0014524328249818444,0.06796261397843145,1.070635440803394e-07,0.003579838037791162,2,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.0030864197530864196,0.0030864197530864196,0.0,0.0,-1.6039284763874617e-05,1.6039284763874617e-05,5.771160878329323e-09,5.771160878329323e-09,6.48740555312644e-05,6.48740555312644e-05
